code,npi_number,short_description,long_description
72142,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)"
72146,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; without contrast material"
72147,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; with contrast material(s)"
72148,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; without contrast material"
72149,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; with contrast material(s)"
72156,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical"
72157,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; thoracic"
72158,1497708473,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; lumbar"
72159,1497708473,,"Magnetic resonance angiography, spinal canal and contents, with or without contrast material(s)"
72170,1497708473,,"Radiologic examination, pelvis; 1 or 2 views"
72190,1497708473,,"Radiologic examination, pelvis; complete, minimum of 3 views"
72191,1497708473,,"Computed tomographic angiography, pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
72192,1497708473,,"Computed tomography, pelvis; without contrast material"
72193,1497708473,,"Computed tomography, pelvis; with contrast material(s)"
72194,1497708473,,"Computed tomography, pelvis; without contrast material, followed by contrast material(s) and further sections"
72195,1497708473,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)"
72196,1497708473,,"Magnetic resonance (eg, proton) imaging, pelvis; with contrast material(s)"
72197,1497708473,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s), followed by contrast material(s) and further sequences"
72198,1497708473,,"Magnetic resonance angiography, pelvis, with or without contrast material(s)"
72202,1497708473,,"Radiologic examination, sacroiliac joints; 3 or more views"
72220,1497708473,,"Radiologic examination, sacrum and coccyx, minimum of 2 views"
72240,1497708473,,"Myelography, cervical, radiological supervision and interpretation"
72255,1497708473,,"Myelography, thoracic, radiological supervision and interpretation"
72265,1497708473,,"Myelography, lumbosacral, radiological supervision and interpretation"
72270,1497708473,,"Myelography, 2 or more regions (eg, lumbar/thoracic, cervical/thoracic, lumbar/cervical, lumbar/thoracic/cervical), radiological supervision and interpretation"
72285,1497708473,,"Discography, cervical or thoracic, radiological supervision and interpretation"
72295,1497708473,,"Discography, lumbar, radiological supervision and interpretation"
73000,1497708473,,"Radiologic examination; clavicle, complete"
73010,1497708473,,"Radiologic examination; scapula, complete"
73020,1497708473,,"Radiologic examination, shoulder; 1 view"
73030,1497708473,,"Radiologic examination, shoulder; complete, minimum of 2 views"
73040,1497708473,,"Radiologic examination, shoulder, arthrography, radiological supervision and interpretation"
73050,1497708473,,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction"
73060,1497708473,,"Radiologic examination; humerus, minimum of 2 views"
73070,1497708473,,"Radiologic examination, elbow; 2 views"
73080,1497708473,,"Radiologic examination, elbow; complete, minimum of 3 views"
73085,1497708473,,"Radiologic examination, elbow, arthrography, radiological supervision and interpretation"
73090,1497708473,,"Radiologic examination; forearm, 2 views"
73092,1497708473,,"Radiologic examination; upper extremity, infant, minimum of 2 views"
73100,1497708473,,"Radiologic examination, wrist; 2 views"
73110,1497708473,,"Radiologic examination, wrist; complete, minimum of 3 views"
73115,1497708473,,"Radiologic examination, wrist, arthrography, radiological supervision and interpretation"
73120,1497708473,,"Radiologic examination, hand; 2 views"
73130,1497708473,,"Radiologic examination, hand; minimum of 3 views"
73140,1497708473,,"Radiologic examination, finger(s), minimum of 2 views"
73200,1497708473,,"Computed tomography, upper extremity; without contrast material"
73201,1497708473,,"Computed tomography, upper extremity; with contrast material(s)"
73202,1497708473,,"Computed tomography, upper extremity; without contrast material, followed by contrast material(s) and further sections"
73206,1497708473,,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73218,1497708473,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s)"
73219,1497708473,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with contrast material(s)"
73220,1497708473,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73221,1497708473,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s)"
73222,1497708473,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with contrast material(s)"
73223,1497708473,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s), followed by contrast material(s) and further sequences"
73225,1497708473,,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)"
73501,1497708473,,"Radiologic examination, hip, unilateral, with pelvis when performed; 1 view"
73502,1497708473,,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views"
73503,1497708473,,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views"
73521,1497708473,,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views"
73522,1497708473,,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views"
73523,1497708473,,"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of 5 views"
73525,1497708473,,"Radiologic examination, hip, arthrography, radiological supervision and interpretation"
73551,1497708473,,"Radiologic examination, femur; 1 view"
73552,1497708473,,"Radiologic examination, femur; minimum 2 views"
73560,1497708473,,"Radiologic examination, knee; 1 or 2 views"
73562,1497708473,,"Radiologic examination, knee; 3 views"
73564,1497708473,,"Radiologic examination, knee; complete, 4 or more views"
73565,1497708473,,"Radiologic examination, knee; both knees, standing, anteroposterior"
73580,1497708473,,"Radiologic examination, knee, arthrography, radiological supervision and interpretation"
73590,1497708473,,"Radiologic examination; tibia and fibula, 2 views"
73592,1497708473,,"Radiologic examination; lower extremity, infant, minimum of 2 views"
73600,1497708473,,"Radiologic examination, ankle; 2 views"
73610,1497708473,,"Radiologic examination, ankle; complete, minimum of 3 views"
73615,1497708473,,"Radiologic examination, ankle, arthrography, radiological supervision and interpretation"
73620,1497708473,,"Radiologic examination, foot; 2 views"
73630,1497708473,,"Radiologic examination, foot; complete, minimum of 3 views"
73650,1497708473,,"Radiologic examination; calcaneus, minimum of 2 views"
73660,1497708473,,"Radiologic examination; toe(s), minimum of 2 views"
73700,1497708473,,"Computed tomography, lower extremity; without contrast material"
73701,1497708473,,"Computed tomography, lower extremity; with contrast material(s)"
73702,1497708473,,"Computed tomography, lower extremity; without contrast material, followed by contrast material(s) and further sections"
73706,1497708473,,"Computed tomographic angiography, lower extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73718,1497708473,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)"
73719,1497708473,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)"
73720,1497708473,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
